Wavelength,Acoita,Aroeira_vermelha,Aroeira_braba,Inga,Pata_de_vaca
912,0.57304883,0.590925777,0.620433187,0.541309667,0.51698271
913,0.571145725,0.589707768,0.621017885,0.540767354,0.516295767
914,0.567673397,0.587841582,0.623042369,0.540900582,0.513351393
915,0.571788692,0.588660061,0.621032846,0.541836751,0.514494711
916,0.572864282,0.589855134,0.620323968,0.542001593,0.513664442
917,0.572236907,0.589121497,0.622024345,0.540685213,0.513616329
918,0.57024008,0.584742224,0.627345777,0.537123626,0.516050959
919,0.572783649,0.58664335,0.6233868,0.540542138,0.515953749
920,0.572153544,0.588671744,0.621253335,0.541056931,0.514538091
921,0.569144106,0.589669418,0.620870697,0.539718592,0.512862623
922,0.568232346,0.5856727,0.620122969,0.542679667,0.515561181
923,0.570282209,0.587508786,0.619071448,0.544674748,0.516308415
924,0.572348905,0.589451671,0.618703246,0.544907069,0.515519941
925,0.572500086,0.587733305,0.619866073,0.54240815,0.513053524
926,0.569519091,0.582694888,0.621101463,0.545807534,0.509255612
927,0.567116964,0.580693233,0.62122333,0.54380703,0.51121766
928,0.566657925,0.582064843,0.620886064,0.538080835,0.517110109
929,0.574236417,0.587261653,0.623711216,0.540053219,0.515222907
930,0.572915208,0.588118112,0.624311614,0.539736885,0.511186248
931,0.569540632,0.586489868,0.624283075,0.539589322,0.510272259
932,0.568599582,0.58303268,0.62460618,0.54145366,0.51729331
933,0.56846031,0.587316859,0.620841515,0.539111215,0.519790089
934,0.567322028,0.587358642,0.619049919,0.538504016,0.517486918
935,0.565787435,0.583965099,0.619566059,0.539240474,0.512456161
936,0.567825782,0.586139238,0.622071695,0.537054086,0.515610117
937,0.568533504,0.587952113,0.623447526,0.537605482,0.517577028
938,0.567616069,0.587815058,0.624940491,0.539715284,0.516899347
939,0.564430773,0.584004581,0.627480304,0.542997313,0.51173321
940,0.56512655,0.58584739,0.624027824,0.542895168,0.516888118
941,0.566676652,0.585844827,0.619529152,0.541822153,0.51701377
942,0.568678319,0.584450269,0.614965332,0.540236354,0.513009971
943,0.570263791,0.586725402,0.613804519,0.539508134,0.515059912
944,0.571736729,0.586339033,0.613685596,0.539495015,0.513296169
945,0.570529664,0.58444283,0.616092432,0.540056688,0.511624759
946,0.564226699,0.581394172,0.622831202,0.541264659,0.512849432
947,0.567756665,0.584293818,0.620381761,0.539770085,0.516636932
948,0.568725228,0.582717526,0.61836108,0.53928932,0.516450143
949,0.566232586,0.578458548,0.617083037,0.539509737,0.514009029
950,0.559179616,0.582353675,0.615268826,0.538042992,0.518799907
951,0.562019396,0.579896903,0.618539929,0.541453391,0.515230721
952,0.564025593,0.577624989,0.62147305,0.544559848,0.511686766
953,0.55832504,0.579714048,0.620526516,0.543984628,0.513335073
954,0.567166698,0.578883314,0.613825035,0.538492978,0.509744608
955,0.568516016,0.578565073,0.613666129,0.539093494,0.509554869
956,0.563972473,0.578324294,0.618296599,0.543068475,0.511916041
957,0.562724698,0.575943732,0.620095479,0.538222796,0.512446278
958,0.565324712,0.575254381,0.618754244,0.534827977,0.514561778
959,0.568705475,0.574474084,0.615582716,0.533549631,0.513251972
960,0.571383834,0.572706997,0.610721052,0.53505342,0.505276728
961,0.561725318,0.578343761,0.609137547,0.531856161,0.51377362
962,0.558816266,0.581087875,0.608627009,0.536233163,0.514775211
963,0.560317421,0.580191696,0.609274292,0.543323582,0.50966869
964,0.559679615,0.573439932,0.611784947,0.538421857,0.502126706
965,0.560067844,0.5778162,0.605901182,0.53508476,0.501649207
966,0.559789801,0.578855968,0.605813229,0.532667869,0.503696275
967,0.558210993,0.570778978,0.617354369,0.531071591,0.506730688
968,0.559495378,0.573939955,0.611557722,0.533550751,0.505530548
969,0.560106325,0.573972255,0.612761009,0.531168616,0.508245838
970,0.56112076,0.571999878,0.616147244,0.527776593,0.511950803
971,0.565005684,0.569790137,0.611692929,0.531483316,0.510608137
972,0.561522889,0.570508623,0.610393846,0.533088297,0.510554713
973,0.558500302,0.570215511,0.606415749,0.53630228,0.514706081
974,0.557789016,0.567974615,0.599586606,0.541527492,0.522916746
975,0.55462445,0.567507064,0.615352023,0.53702442,0.510387284
976,0.557468772,0.568993992,0.616592073,0.533222705,0.506957257
977,0.56138339,0.571536279,0.612228847,0.530656141,0.506685394
978,0.559664643,0.574156672,0.613377154,0.530616891,0.502604485
979,0.558242309,0.570463836,0.619074643,0.529700685,0.503559721
980,0.554662597,0.56811595,0.620493901,0.528461403,0.504205686
981,0.54974153,0.569170928,0.616201222,0.527598137,0.503762043
982,0.55411967,0.579851282,0.60814532,0.532045496,0.503230023
983,0.554895079,0.579832566,0.608811057,0.53358649,0.505537975
984,0.553908455,0.575201249,0.612469459,0.533717829,0.506077188
985,0.552339244,0.570387089,0.614987552,0.533356339,0.500361705
986,0.560709,0.570987189,0.611176407,0.529854387,0.50109446
987,0.560792482,0.57097339,0.613610613,0.533270103,0.50265407
988,0.555403137,0.571285683,0.619815755,0.540480483,0.505879194
989,0.562309837,0.577932739,0.615615094,0.535531354,0.516174078
990,0.555509603,0.569817924,0.612024844,0.534116775,0.509804326
991,0.554676759,0.566060126,0.611428177,0.532499099,0.504995847
992,0.570672429,0.576774263,0.615512848,0.528817481,0.511104614
993,0.565289581,0.576328897,0.623259521,0.529534894,0.509295785
994,0.563220298,0.573281384,0.619643831,0.53292042,0.511664319
995,0.565048313,0.571345681,0.610018289,0.534781164,0.514588869
996,0.57282443,0.579464161,0.606082237,0.525179219,0.509697396
997,0.57166791,0.573459268,0.6055776,0.526540434,0.507803249
998,0.568153167,0.572314692,0.607567167,0.528787488,0.500762182
999,0.563604391,0.580466211,0.612048185,0.530063367,0.488741517
1000,0.555565178,0.587335992,0.619549727,0.538001966,0.499581474
1001,0.558407617,0.570798254,0.629739273,0.545312154,0.526421058
1002,0.559004438,0.574444914,0.62803086,0.541594374,0.524158305
1003,0.562115908,0.58275243,0.620238459,0.543464154,0.512639594
1004,0.565201378,0.588520825,0.613842964,0.544004709,0.504215455
1005,0.563541865,0.581383955,0.618188214,0.541202855,0.511224025
1006,0.561739695,0.576621377,0.625570321,0.540670061,0.516086686
1007,0.561038482,0.586373293,0.627886713,0.54135645,0.509483749
1008,0.561682045,0.59589783,0.62808516,0.541347432,0.503921509
1009,0.568605399,0.593912554,0.631155527,0.540033537,0.512702441
1010,0.576304233,0.589932561,0.63551836,0.538819534,0.524457139
1011,0.57965467,0.590812886,0.631347454,0.540083081,0.524959797
1012,0.581034815,0.59385308,0.624410331,0.542602372,0.520344269
1013,0.573394024,0.593883467,0.623985136,0.541353178,0.514689922
1014,0.563058352,0.589280713,0.626705229,0.539186156,0.510972565
1015,0.556573308,0.585064614,0.62929095,0.539370549,0.515997553
1016,0.556111765,0.584435999,0.629518366,0.539644414,0.525998521
1017,0.560264397,0.584647691,0.627556384,0.53818332,0.530442154
1018,0.567425001,0.582300508,0.625314236,0.537371641,0.526889354
1019,0.570807064,0.580129099,0.624865401,0.539719486,0.522959262
1020,0.562874556,0.583072054,0.63191098,0.542114753,0.516358352
1021,0.558154404,0.586271334,0.639207625,0.539615238,0.509664631
1022,0.565863848,0.587894988,0.638001609,0.529746842,0.509048635
1023,0.574583018,0.589157712,0.63446269,0.523274773,0.512148702
1024,0.579479969,0.590279305,0.636563396,0.528626257,0.51648066
1025,0.583091736,0.590643728,0.640780783,0.536280173,0.518458408
1026,0.581136906,0.589192057,0.638105524,0.540051711,0.519047523
1027,0.576662612,0.588385713,0.633872724,0.541686589,0.520978361
1028,0.575450194,0.587314606,0.631591153,0.538992232,0.520592421
1029,0.57585969,0.586463845,0.628307462,0.537469578,0.517432618
1030,0.575018167,0.586633933,0.630045581,0.536417663,0.515988564
1031,0.571882021,0.584532809,0.63152622,0.533228916,0.515130997
1032,0.574967587,0.580913091,0.634406805,0.535039616,0.513030601
1033,0.577279687,0.580058026,0.642658043,0.539313489,0.515925932
1034,0.575186086,0.584772074,0.645294487,0.539686465,0.521584362
1035,0.578095365,0.588145423,0.640499461,0.542601788,0.523298401
1036,0.582792556,0.588627565,0.637795603,0.54730286,0.519317293
1037,0.582087362,0.587983751,0.638215172,0.546387136,0.513884383
1038,0.577383661,0.585447598,0.637123942,0.543132091,0.512273508
1039,0.572810304,0.58330847,0.635756683,0.544907629,0.513703138
1040,0.570065606,0.586105692,0.637732875,0.54892416,0.513626486
1041,0.56847347,0.591521335,0.640943813,0.54654814,0.512787187
1042,0.569754004,0.592187071,0.640116656,0.540871137,0.51432972
1043,0.575841069,0.585734606,0.637860405,0.54156841,0.516658443
1044,0.578390467,0.580877268,0.640931213,0.543558329,0.516187644
1045,0.576384735,0.58510797,0.645861197,0.541397017,0.514443159
1046,0.5683689,0.588116288,0.645022392,0.540662587,0.511216629
1047,0.557372975,0.59130156,0.642890537,0.541703707,0.512662345
1048,0.558068633,0.593963397,0.640326595,0.541244495,0.516579539
1049,0.564856064,0.594744539,0.642132211,0.540681231,0.516003835
1050,0.566024601,0.597761977,0.644994581,0.544470716,0.511977357
1051,0.564183176,0.601230848,0.641787577,0.547194362,0.508229458
1052,0.564598894,0.60282836,0.637914073,0.545963526,0.507803482
1053,0.565523863,0.6005548,0.639704251,0.544820178,0.510618538
1054,0.564571702,0.593664324,0.644202232,0.545687443,0.51512233
1055,0.562752521,0.587353313,0.644921207,0.547312987,0.519533825
1056,0.56079644,0.586163712,0.642254448,0.54879694,0.523032647
1057,0.55869596,0.585923982,0.641974521,0.548897326,0.52494967
1058,0.557255816,0.583667731,0.644582701,0.548798788,0.523701751
1059,0.559183872,0.582245064,0.645262873,0.546439278,0.520373285
1060,0.56236316,0.58152796,0.647057259,0.543901289,0.51892826
1061,0.566409159,0.581119657,0.651491225,0.546581817,0.522022551
1062,0.567647815,0.583635116,0.65172745,0.550472116,0.524854481
1063,0.566863441,0.586455655,0.649194384,0.556951022,0.522883999
1064,0.567715895,0.585729015,0.646842229,0.559963059,0.521399605
1065,0.565506995,0.581591749,0.647227514,0.556508005,0.517173177
1066,0.561947989,0.576883161,0.65033915,0.555099475,0.51131134
1067,0.560512221,0.576358783,0.652526712,0.556541193,0.510627055
1068,0.562458241,0.57784946,0.652546251,0.552561283,0.514930272
1069,0.564644873,0.579324663,0.652084506,0.546613491,0.518778318
1070,0.56389569,0.582210457,0.651841784,0.547205436,0.520517111
1071,0.562760735,0.583994412,0.652010131,0.550930512,0.522066855
1072,0.564933026,0.581599569,0.652686453,0.551480901,0.523976189
1073,0.566027594,0.580394471,0.651492405,0.551211929,0.524151206
1074,0.56616075,0.582302892,0.645266879,0.552999061,0.522904974
1075,0.573064518,0.582905149,0.641797256,0.555387592,0.523078281
1076,0.578935647,0.580730855,0.646553612,0.554685581,0.52391302
1077,0.578193176,0.583284211,0.647963202,0.551931179,0.523156887
1078,0.577051485,0.587221992,0.646912897,0.547967803,0.517944598
1079,0.575633347,0.589443779,0.648964942,0.544701588,0.510856414
1080,0.573218668,0.591044497,0.650082803,0.544845134,0.50720129
1081,0.569413698,0.588268852,0.651027107,0.547213173,0.507980484
1082,0.56859628,0.585696197,0.651373363,0.548271644,0.511385655
1083,0.570256484,0.58723321,0.651555598,0.547113562,0.515442079
1084,0.570801306,0.589863098,0.652527809,0.545582885,0.51690588
1085,0.571205986,0.59177084,0.650688374,0.546313727,0.517413044
1086,0.572734463,0.593217158,0.646217608,0.548140508,0.519805515
1087,0.574148571,0.594639885,0.641454995,0.548384666,0.521864831
1088,0.574564135,0.596016788,0.637926543,0.548031831,0.521909344
1089,0.573026752,0.593853796,0.640670836,0.547654974,0.52182954
1090,0.570987189,0.589267659,0.647739005,0.545868349,0.5227525
1091,0.571576166,0.586659133,0.652473688,0.548446691,0.521973526
1092,0.575547326,0.587229311,0.651308835,0.552443635,0.51945051
1093,0.57546556,0.588666177,0.647590852,0.551512611,0.517661542
1094,0.570428634,0.589709306,0.648775351,0.547740942,0.518810529
1095,0.566396952,0.590986812,0.652201092,0.543258035,0.520123345
1096,0.565254617,0.591195178,0.651620519,0.539974934,0.517224789
1097,0.565278137,0.592792571,0.649866796,0.540265858,0.514545494
1098,0.564121532,0.595572114,0.650439501,0.542123741,0.513408101
1099,0.562309825,0.596615469,0.650428474,0.543522024,0.512062699
1100,0.561053622,0.595408165,0.645729017,0.545717597,0.510374027
1101,0.56083039,0.594455934,0.641577351,0.5466712,0.509583038
1102,0.566578531,0.59358834,0.64303962,0.543944383,0.511516303
1103,0.574609625,0.591961229,0.645730698,0.541465926,0.513334191
1104,0.576110613,0.587574649,0.649001694,0.539143622,0.512046593
1105,0.572486293,0.583488774,0.651993918,0.536730951,0.51063025
1106,0.566453063,0.587729847,0.647421396,0.539606082,0.51287424
1107,0.561536586,0.591170108,0.641787434,0.541273212,0.515598482
1108,0.561135173,0.590879357,0.639850938,0.539831877,0.516102391
1109,0.56310513,0.592644644,0.640937567,0.539901549,0.515964603
1110,0.564538383,0.592937374,0.641847181,0.542709017,0.516286987
1111,0.568776059,0.588594902,0.641622734,0.547635913,0.514538068
1112,0.571409869,0.584875369,0.640974045,0.551033032,0.511653286
1113,0.569031799,0.585416985,0.642403781,0.551289701,0.511264616
1114,0.567728162,0.586519814,0.645310926,0.549842775,0.512119484
1115,0.566637146,0.585913348,0.64417448,0.54374361,0.512218702
1116,0.566177952,0.584439087,0.641394913,0.539336908,0.512287235
1117,0.567248869,0.583513105,0.639433503,0.541548854,0.515419614
1118,0.567634761,0.583812714,0.638979375,0.543894958,0.518798357
1119,0.566167259,0.588180482,0.641681111,0.544460434,0.517376393
1120,0.565079641,0.592688966,0.644266868,0.54557724,0.514337617
1121,0.561308801,0.588659465,0.641776192,0.546228158,0.508508843
1122,0.557027555,0.582517862,0.637978709,0.545015943,0.503112125
1123,0.558224714,0.581217623,0.638654315,0.543490559,0.504695821
1124,0.560306549,0.582290852,0.641529179,0.542358273,0.50863924
1125,0.561864817,0.581649053,0.641317666,0.54009254,0.511580837
1126,0.564493787,0.580622268,0.639870691,0.537828451,0.513201314
1127,0.563157523,0.580466998,0.638524675,0.53937875,0.514318401
1128,0.556085694,0.578882051,0.635826445,0.544855762,0.514422315
1129,0.552055192,0.579482961,0.633629835,0.546414572,0.511270314
1130,0.556483603,0.583095884,0.632146907,0.541711503,0.506300157
1131,0.560938251,0.584255648,0.631295288,0.53845703,0.503360933
1132,0.559945238,0.581959069,0.632661521,0.538104188,0.502326202
1133,0.558427191,0.580421734,0.633436048,0.53793174,0.501209432
1134,0.557715857,0.57929405,0.632535732,0.537815112,0.499943918
1135,0.557399523,0.577426195,0.631784463,0.537576967,0.499026507
1136,0.557054555,0.57412889,0.629234862,0.536508662,0.501387489
1137,0.556505513,0.571471786,0.625753415,0.535292447,0.504130936
1138,0.555823267,0.572640371,0.623037744,0.535169017,0.502007842
1139,0.556298447,0.573740041,0.622290373,0.53513763,0.499395233
1140,0.555166078,0.573597431,0.622051442,0.533613563,0.500520593
1141,0.552094162,0.573070168,0.619628596,0.532651997,0.503309005
1142,0.548254275,0.569927454,0.618062639,0.533232361,0.503681487
1143,0.543613911,0.564148462,0.619060099,0.534020209,0.500280905
1144,0.542977822,0.560279906,0.617885339,0.533747184,0.497742712
1145,0.548230338,0.560751188,0.613616836,0.53163777,0.498115611
1146,0.550103819,0.560567087,0.61052649,0.528586102,0.497569585
1147,0.547410738,0.557080573,0.60945915,0.526119131,0.497120851
1148,0.546892142,0.554753053,0.60841347,0.525783736,0.49825393
1149,0.547123194,0.555472147,0.607060599,0.529554605,0.500746012
1150,0.546418953,0.555694962,0.605508173,0.532116729,0.502153677
1151,0.545302427,0.555459446,0.602232468,0.526919299,0.497917402
1152,0.544682467,0.555087966,0.598977768,0.521825725,0.493741572
1153,0.545104945,0.551337689,0.596975768,0.521364903,0.492984807
1154,0.545260429,0.547326475,0.595186889,0.521330148,0.492776364
1155,0.541488647,0.547609568,0.594964874,0.521159631,0.494469965
1156,0.537313473,0.548485518,0.595307481,0.52194441,0.496037728
1157,0.538712227,0.548520952,0.596240342,0.523966122,0.495565677
1158,0.542511499,0.54777382,0.596569753,0.525919402,0.494081813
1159,0.544298482,0.547329021,0.597091436,0.526000696,0.492518938
1160,0.544324517,0.547588849,0.598787463,0.5237746,0.492288876
1161,0.544892359,0.548024684,0.598413432,0.521525216,0.492680407
1162,0.54537636,0.548912007,0.595760822,0.520489436,0.492554265
1163,0.543961382,0.548656911,0.594204128,0.520084804,0.492716342
1164,0.54157418,0.545978934,0.593574214,0.521078688,0.493114001
1165,0.540123785,0.544088292,0.593256629,0.521765906,0.493150634
1166,0.539717734,0.543361914,0.594290113,0.520734423,0.491963315
1167,0.539220333,0.542273849,0.594939828,0.520029753,0.490940005
1168,0.538209367,0.541686606,0.596166146,0.518932831,0.494435233
1169,0.53735894,0.540872836,0.597387803,0.517707527,0.497723567
1170,0.5371768,0.539829546,0.594803357,0.51847626,0.495114541
1171,0.536940813,0.538959897,0.591853249,0.519565749,0.49206295
1172,0.535934782,0.54062019,0.592619014,0.519292676,0.491471517
1173,0.534978938,0.541767418,0.594029367,0.518706471,0.491241199
1174,0.5357849,0.544272506,0.59436779,0.518429697,0.491975749
1175,0.537071693,0.547362447,0.59428966,0.518174249,0.493038225
1176,0.538104582,0.545742601,0.595041788,0.517840368,0.493427283
1177,0.539118314,0.542255616,0.596133924,0.517866951,0.493346202
1178,0.538495219,0.541987729,0.595914829,0.518407029,0.492141509
1179,0.53639313,0.543979836,0.594602585,0.518853563,0.490193319
1180,0.536432076,0.545834213,0.592809474,0.518910384,0.489843577
1181,0.538980162,0.54740299,0.590875995,0.518349773,0.491924006
1182,0.539656842,0.547517323,0.589644945,0.516372657,0.493859994
1183,0.537130797,0.544397497,0.588934207,0.5122082,0.494285673
1184,0.535698104,0.542155933,0.587704349,0.510123527,0.493763489
1185,0.538626099,0.54306916,0.586338663,0.514059371,0.490632409
1186,0.541059327,0.543512172,0.585879409,0.517503428,0.487919295
1187,0.536127698,0.542281687,0.589763594,0.517484832,0.489046997
1188,0.531314194,0.541128761,0.59347192,0.517377448,0.490255487
1189,0.532425272,0.540421855,0.591708744,0.515810037,0.492445302
1190,0.533927524,0.539602315,0.589912009,0.51433062,0.494537169
1191,0.534443319,0.538126105,0.589450419,0.51665895,0.491248858
1192,0.534683621,0.536602503,0.589103961,0.51946699,0.487593126
1193,0.53552829,0.535949814,0.591243219,0.519278061,0.488397384
1194,0.536531115,0.535650343,0.594167852,0.518064833,0.490361309
1195,0.53542701,0.536957145,0.593493843,0.516883212,0.490687281
1196,0.533211923,0.539011663,0.590943897,0.515805358,0.490157259
1197,0.53240695,0.540340984,0.589470053,0.516014737,0.489535809
1198,0.532732928,0.540892208,0.589005756,0.516978234,0.488806909
1199,0.533479941,0.540811384,0.588347268,0.516667867,0.487893212
1200,0.534741974,0.540232414,0.586780071,0.515166837,0.48677178
1201,0.535733616,0.539531952,0.585860443,0.514662081,0.486767888
1202,0.536420524,0.538466746,0.587256598,0.516139126,0.489028668
1203,0.536636615,0.537915415,0.588420284,0.517466164,0.490913498
1204,0.534844041,0.539437503,0.588153434,0.518253922,0.491634309
1205,0.533246148,0.540841562,0.587883043,0.518938679,0.491962129
1206,0.533582222,0.539838994,0.587736154,0.51857996,0.488614452
1207,0.533917248,0.53883422,0.587589753,0.518227857,0.485313708
1208,0.53591733,0.537440717,0.58908987,0.519253641,0.489988244
1209,0.537980509,0.53616032,0.590651941,0.520260662,0.494797498
1210,0.534201181,0.536555052,0.591442895,0.519366264,0.492328757
1211,0.529524982,0.537140995,0.592028713,0.51825695,0.488890994
1212,0.530832517,0.536518013,0.592994106,0.518826675,0.488522059
1213,0.53405174,0.535525858,0.594171011,0.519900966,0.48912313
1214,0.536085141,0.536839491,0.592724776,0.520317775,0.48955254
1215,0.537457335,0.539347124,0.589898646,0.520369685,0.489840353
1216,0.53708688,0.540461749,0.589824283,0.519217944,0.489291203
1217,0.535330534,0.540451753,0.591948569,0.517120624,0.488083959
1218,0.535200226,0.54146198,0.592584074,0.516584373,0.488139153
1219,0.537069523,0.543728203,0.591372252,0.517960286,0.489763939
1220,0.537516034,0.544217855,0.591440046,0.519429821,0.491154468
1221,0.535272622,0.541384387,0.593963468,0.521136427,0.492047924
1222,0.533838844,0.540364742,0.595917857,0.521995825,0.492513621
1223,0.534938812,0.544948095,0.596179736,0.519862038,0.491502571
1224,0.535953116,0.548499715,0.596461523,0.518236721,0.490374386
1225,0.536097836,0.545125365,0.596760297,0.520450598,0.488703483
1226,0.536179101,0.541877306,0.59706434,0.522665548,0.487080103
1227,0.537526357,0.544909316,0.597075486,0.522251123,0.487190992
1228,0.538871622,0.547971344,0.597086692,0.521837461,0.48730188
1229,0.53638798,0.547593313,0.596563828,0.521095949,0.487634438
1230,0.533473647,0.546780455,0.595978928,0.520321155,0.487977672
1231,0.535533476,0.544664353,0.595344496,0.521978903,0.488590425
1232,0.53879509,0.542373788,0.594760644,0.524256283,0.489318448
1233,0.537935364,0.544968933,0.595635128,0.526113629,0.489825797
1234,0.535516238,0.549662918,0.596919215,0.527733725,0.490051842
1235,0.536287987,0.549174762,0.598161578,0.525867254,0.489451844
1236,0.538996089,0.545136607,0.599596941,0.521945548,0.488485372
1237,0.541802275,0.542982912,0.599920344,0.520880651,0.486867303
1238,0.544641888,0.54283343,0.599142849,0.522512364,0.484747005
1239,0.545096409,0.544304574,0.599073434,0.524212104,0.48523646
1240,0.542483974,0.548214072,0.599927497,0.525718743,0.489305651
1241,0.539792681,0.551064771,0.600573337,0.525980747,0.49162277
1242,0.536089003,0.551038462,0.600396085,0.523806399,0.489705288
1243,0.533540726,0.550750202,0.599873364,0.522534901,0.487931252
1244,0.536620951,0.549313992,0.600009429,0.524255329,0.487845737
1245,0.539504683,0.547657031,0.600630879,0.525857407,0.487811041
1246,0.538409734,0.545914966,0.601168823,0.526764816,0.486761039
1247,0.537243307,0.54432987,0.601457489,0.527610344,0.485835046
1248,0.538634944,0.54933961,0.598605394,0.527374607,0.486920792
1249,0.540200329,0.554562324,0.595808768,0.527144104,0.48801353
1250,0.539137542,0.551997566,0.599245131,0.52561813,0.489670169
1251,0.537626505,0.548181885,0.603163576,0.523818588,0.491559696
1252,0.537668812,0.549414182,0.603406107,0.524604195,0.490588295
1253,0.537932134,0.552540201,0.602588785,0.526239496,0.488774258
1254,0.540117633,0.552335125,0.601857042,0.527405322,0.490088218
1255,0.543400419,0.550095874,0.601832306,0.528160119,0.49292798
1256,0.542193329,0.547122222,0.603031826,0.528166431,0.493625903
1257,0.538377941,0.54416604,0.604098368,0.528002185,0.492734796
1258,0.537515306,0.544769609,0.604581547,0.527558833,0.491602564
1259,0.538791072,0.5485699,0.605137718,0.526200336,0.490610397
1260,0.539421391,0.549980915,0.604765093,0.526268339,0.490314424
1261,0.53912003,0.547899812,0.603446805,0.528869236,0.490333867
1262,0.538973916,0.546041197,0.603526258,0.529784328,0.489691603
1263,0.54050914,0.545070195,0.605259752,0.527482718,0.488687211
1264,0.541896629,0.544242698,0.605704808,0.525994951,0.488669485
1265,0.54082309,0.543214732,0.602934778,0.526287097,0.49045344
1266,0.539837229,0.542980915,0.600789022,0.526271808,0.491591448
1267,0.542105269,0.548077148,0.604487586,0.526266193,0.489258814
1268,0.544664454,0.552755183,0.608192003,0.526564491,0.487056899
1269,0.543787634,0.550673652,0.606354904,0.526984793,0.488668388
1270,0.542678034,0.548485416,0.604346919,0.527301854,0.490378493
1271,0.541771221,0.546492761,0.604352295,0.526656854,0.492033142
1272,0.541267884,0.544495296,0.604575837,0.526070571,0.493775505
1273,0.542312944,0.544508684,0.605169702,0.526255226,0.493119544
1274,0.543583679,0.544985038,0.60570159,0.527021021,0.491732162
1275,0.542651379,0.543991047,0.604690862,0.526303011,0.491478211
1276,0.54099673,0.542467386,0.603303802,0.524212199,0.49190563
1277,0.539583826,0.543502283,0.603253317,0.52473231,0.493119228
1278,0.538538539,0.545807695,0.604330051,0.527234226,0.49425261
1279,0.539260566,0.545647711,0.605063379,0.527287978,0.494577146
1280,0.54095366,0.543396747,0.604994678,0.52567243,0.494853461
1281,0.54266777,0.543778348,0.605393314,0.524209368,0.493187207
1282,0.543589342,0.547247005,0.605945945,0.522532225,0.489176571
1283,0.542855585,0.548991489,0.605860102,0.522387308,0.487274593
1284,0.541407526,0.547870207,0.605394459,0.52406646,0.489125419
1285,0.541024208,0.547321862,0.604272568,0.525274348,0.490382874
1286,0.5430076,0.548853385,0.601582074,0.526295996,0.488794571
1287,0.544414568,0.549481595,0.600612104,0.526723272,0.487078011
1288,0.540703154,0.546353471,0.60419476,0.524889058,0.487012333
1289,0.536962986,0.543957692,0.606178379,0.523634362,0.487190384
1290,0.536328578,0.544225603,0.602099907,0.525469083,0.487036473
1291,0.535647774,0.544337815,0.598320913,0.526935965,0.48670454
1292,0.53642745,0.545957983,0.596473217,0.526274514,0.486520731
1293,0.537384248,0.547833973,0.594706345,0.525686085,0.486542147
1294,0.537605512,0.547797561,0.59801513,0.522305423,0.48821131
1295,0.537378597,0.547203946,0.601671183,0.518263406,0.489541382
1296,0.539202559,0.541901183,0.600915551,0.521301913,0.489596438
1297,0.541480696,0.536410612,0.599458933,0.525869966,0.489762205
1298,0.539268708,0.539091742,0.598964,0.524888539,0.489590782
1299,0.536372304,0.543965167,0.59853934,0.522262824,0.489684004
1300,0.535235894,0.54463324,0.597836792,0.521642298,0.489077473
1301,0.533437407,0.543034434,0.597141147,0.521700239,0.487851691
1302,0.532173967,0.543339962,0.594666731,0.523391944,0.487465274
1303,0.532607174,0.545731342,0.590843391,0.526317179,0.487083143
1304,0.532240915,0.544442534,0.589252782,0.526831245,0.487044531
1305,0.531276619,0.538541412,0.590958333,0.524860084,0.48878895
1306,0.53310318,0.535556656,0.591329205,0.522600776,0.488561577
1307,0.537129796,0.537831348,0.588403761,0.520149833,0.483138245
1308,0.537729013,0.53907643,0.586861873,0.518805009,0.479426056
1309,0.53355819,0.536542672,0.58867805,0.519594353,0.482136738
1310,0.530370855,0.535326159,0.588933146,0.520355529,0.485203189
1311,0.529208386,0.539398634,0.585089707,0.520190686,0.486154634
1312,0.529151475,0.541672164,0.582003021,0.519159514,0.485487169
1313,0.529215634,0.533651125,0.580907762,0.516131711,0.479201788
1314,0.527873731,0.526306224,0.579952526,0.513705152,0.474090374
1315,0.52541523,0.524834436,0.581722224,0.51653049,0.479138762
1316,0.523430574,0.523725754,0.58331573,0.519234741,0.484138578
1317,0.52400167,0.52536639,0.581206453,0.518392664,0.482149035
1318,0.524581814,0.527032995,0.578973413,0.517359191,0.479594147
1319,0.525463176,0.52359246,0.580143499,0.5148911,0.479758275
1320,0.52556802,0.519661105,0.581553721,0.512116534,0.480702341
1321,0.522787392,0.520246804,0.576985502,0.512755644,0.481173915
1322,0.519920588,0.52217015,0.570839,0.513897508,0.481134528
1323,0.520576835,0.519440168,0.569166172,0.513173985,0.480166072
1324,0.522761571,0.514987457,0.569333959,0.511905009,0.479213589
1325,0.520666051,0.513823444,0.56817615,0.512040961,0.480671012
1326,0.516434455,0.51389671,0.567110348,0.513083696,0.482884616
1327,0.51450454,0.513963735,0.566040981,0.510532147,0.481444722
1328,0.513953614,0.514439738,0.563775039,0.505366457,0.478530443
1329,0.515063167,0.513831657,0.561133361,0.504367083,0.47675038
1330,0.51711722,0.512611067,0.558651483,0.50692749,0.474741757
1331,0.516835785,0.5111844,0.555382216,0.507249731,0.473374748
1332,0.515018535,0.508321708,0.551150537,0.505932528,0.473456424
1333,0.513488752,0.506068373,0.54947542,0.504841959,0.473646605
1334,0.511344719,0.506182998,0.551904702,0.502917457,0.473376209
1335,0.510167092,0.505834001,0.55208391,0.501194316,0.472303498
1336,0.512071085,0.502640986,0.548147619,0.499979454,0.471250004
